time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
25.6253,4,2056,44.53,3442,42.72,0.77,33,90,1.89,1.44,-9.05,-5.38
25.7255,4,1498,44.53,3442,42.72,0.77,33,90,1.86,1.44,-15.0,-5.38
25.8256,4,1372,44.53,3442,42.72,0.77,33,90,1.88,1.45,-11.53,-7.18
25.9258,4,1295,44.53,1271,40.47,0.09,33,90,1.88,1.44,-11.53,-5.38
26.0259,4,1221,44.53,1271,40.47,0.09,33,90,1.85,1.44,-20.0,-5.38
26.1261,4,1177,44.53,1271,40.47,0.09,33,90,1.88,1.45,-11.53,-7.18
26.2262,4,1159,44.53,1271,40.47,0.09,33,90,1.91,1.44,-3.57,-5.38
26.3264,4,1153,44.53,1271,40.47,0.09,33,90,1.87,1.44,-13.26,-5.38
26.4265,4,1153,44.53,1271,40.47,0.09,33,90,1.87,1.44,-13.26,-5.38
26.5266,4,1153,-0.14,1271,40.47,0.09,33,90,1.87,1.44,-13.26,-5.38
26.6268,4,1153,-0.14,1271,40.47,0.09,33,90,1.87,1.44,-13.26,-5.38
26.7269,4,0,-0.14,1271,40.47,0.09,33,90,1.87,1.44,-13.26,-5.38
26.8271,4,0,-0.14,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
26.9272,4,0,-0.14,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.0275,4,0,-0.14,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.1277,4,0,-0.14,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.2279,4,0,-0.14,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.3282,4,0,-0.14,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.4284,4,0,-0.14,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.5287,4,0,0.03,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.629,4,0,0.03,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.7293,4,0,0.03,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.8296,4,0,0.03,0,40.5,0.03,34,90,1.87,1.44,-13.26,-5.38
27.9299,4,0,0.03,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.0302,4,0,0.03,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.1304,4,0,0.03,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.2307,4,0,0.03,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.3309,4,0,0.03,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.4312,4,0,0.03,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.5315,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.6318,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.7321,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.8324,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
28.9327,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.033,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.1332,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.2335,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.3337,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.4339,4,0,0.15,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.5342,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.6345,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.7348,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.8351,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
29.9354,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.0357,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.136,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.2363,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.3365,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.4368,4,0,0.07,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.5371,4,0,0.05,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.6374,4,0,0.05,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.7378,4,0,0.05,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
30.8381,4,0,0.05,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
30.9384,4,0,0.05,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.0386,4,0,0.05,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.1388,4,0,0.05,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.2391,4,0,0.05,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.3393,4,0,0.05,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.4396,4,0,0.05,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.5399,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.6402,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.7405,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.8408,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
31.9411,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.0413,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.1415,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.2418,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.3421,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.4423,4,0,0.2,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.5426,4,0,0.13,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.6429,4,0,0.13,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.7433,4,0,0.13,0,40.51,0.03,33,90,1.87,1.44,-13.26,-5.38
32.8436,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
32.9438,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.044,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.1443,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.2446,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.3448,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.4451,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.5454,4,0,0.09,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.6456,4,0,0.09,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.746,4,0,0.09,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
33.8462,4,0,0.09,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
33.9465,4,0,0.09,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.0467,4,0,0.09,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.147,4,0,0.09,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.2472,4,0,0.09,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.3475,4,0,0.09,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.4477,4,0,0.09,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.548,4,0,0.18,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.6482,4,0,0.18,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.7486,4,0,0.18,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
34.8489,4,0,0.18,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
34.9491,4,0,0.18,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.0493,4,0,0.18,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.1496,4,0,0.18,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.2498,4,0,0.18,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.3501,4,0,0.18,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.4503,4,0,0.18,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.5506,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.6509,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.7512,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.8515,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
35.9518,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.052,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.1523,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.2525,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.3528,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.453,4,0,0.13,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.5533,4,0,0.23,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.6536,4,0,0.23,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.7539,4,0,0.23,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
36.8542,4,0,0.23,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
36.9544,4,0,0.23,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.0547,4,0,0.23,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.155,4,0,0.23,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.2552,4,0,0.23,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.3555,4,0,0.23,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.4557,4,0,0.23,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.556,4,0,0.02,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.6563,4,0,0.02,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.7566,4,0,0.02,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
37.857,4,0,0.02,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
37.9573,4,0,0.02,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.0575,4,0,0.02,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.1578,4,0,0.02,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.258,4,0,0.02,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.3582,4,0,0.02,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.4588,4,0,0.02,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.5591,4,0,0.11,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.6594,4,0,0.11,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.7597,4,0,0.11,0,40.5,0.03,33,90,1.87,1.44,-13.26,-5.38
38.86,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
38.9603,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.0606,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.1609,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.2611,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.3613,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.4616,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.5619,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.6622,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.7626,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.8628,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
39.9631,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.0634,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.1636,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.2639,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.3641,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.4644,4,0,0.2,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.5647,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.6649,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.7653,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.8655,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
40.9658,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.0661,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.1663,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.2666,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.3668,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.4671,4,0,0.17,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.5673,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.6676,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.768,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.8682,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
41.9685,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.0688,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.169,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.2693,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.3695,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.4697,4,0,0.08,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.57,4,0,-0.0,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.6703,4,0,-0.0,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.7706,4,0,-0.0,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
42.871,4,0,-0.0,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
42.9712,4,0,-0.0,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.0715,4,0,-0.0,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.1718,4,0,-0.0,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.272,4,0,-0.0,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.3722,4,0,-0.0,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.4725,4,0,-0.0,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.5727,4,0,-0.05,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.673,4,0,-0.05,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.7734,4,0,-0.05,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
43.8736,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
43.9739,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.0742,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.1745,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.2747,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.375,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.4752,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.5755,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.6758,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.7761,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.8764,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
44.9767,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.0769,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.1772,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.2774,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.3776,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.4779,4,0,-0.05,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.5782,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.6785,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.7788,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
45.8791,4,0,0.11,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
45.9793,4,0,0.11,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.0796,4,0,0.11,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.1799,4,0,0.11,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.2801,4,0,0.11,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.3804,4,0,0.11,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.4806,4,0,0.11,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.581,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.6813,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.7816,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.8819,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
46.9822,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.0824,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.1827,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.283,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.3832,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.4835,4,0,0.09,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.5838,4,0,0.06,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.6841,4,0,0.06,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.7844,4,0,0.06,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
47.8847,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
47.985,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.0852,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.1855,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.2857,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.386,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.4862,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.5865,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.6868,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.7871,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.8874,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
48.9877,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.088,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.1882,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.2884,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.3887,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.4889,4,0,0.25,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.5891,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.6894,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.7897,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.89,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
49.9902,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.0905,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.1907,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.291,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.3912,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.4915,4,0,0.06,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.5917,4,0,0.12,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.692,4,0,0.12,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.7923,4,0,0.12,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
50.8925,4,0,0.12,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
50.9928,4,0,0.12,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.0931,4,0,0.12,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.1934,4,0,0.12,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.2936,4,0,0.12,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.3938,4,0,0.12,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.4941,4,0,0.12,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.5944,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.6946,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.795,4,0,0.11,0,40.5,0.03,32,90,1.87,1.44,-13.26,-5.38
51.8952,4,0,0.11,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
51.9955,4,0,0.11,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.0957,4,0,0.11,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.196,4,0,0.11,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.2962,4,0,0.11,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.3965,4,0,0.11,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.4967,4,0,0.11,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.597,4,0,0.01,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.6973,4,0,0.01,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.7977,4,0,0.01,0,40.5,0.03,31,90,1.87,1.44,-13.26,-5.38
52.898,4,0,0.01,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
52.9983,4,0,0.01,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.0986,4,0,0.01,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.1989,4,0,0.01,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.2991,4,0,0.01,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.3993,4,0,0.01,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.4996,4,0,-0.29,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.5999,4,0,-0.29,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.7002,4,0,-0.29,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.8005,4,0,-0.29,0,40.49,0.03,31,90,1.87,1.44,-13.26,-5.38
53.9008,4,0,-0.29,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.001,4,0,-0.29,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.1013,4,0,-0.29,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.2016,4,0,-0.29,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.3018,4,0,-0.29,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.402,4,0,-0.29,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.5023,4,0,-0.04,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.6026,4,0,-0.04,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
54.7029,4,0,-0.04,0,40.48,0.03,32,90,1.87,1.44,-13.26,-5.38
